userName,content,Score,Resultado
Gerald Hanley,Works pretty good. Easy to use.,1.53846153846154,Positivo
Abbas Ahad,outstanding performance,0.769230769230769,Positivo
????? ??????????,It's a good app for organising your day,0.487179487179487,Positivo
Ritik singh,My experience is good so far.,0.487179487179487,Positivo
Google Lol,Nicely Arranged Everything,0.487179487179487,Positivo
tech markit,Love this app! My go to for organization,0.820512820512821,Positivo
Alvin Untadi,"Very useful in helping my work organized, Love it!!",1.61538461538462,Positivo
Joshua hemmings,Awesome trip organization,0.794871794871795,Positivo
Lauren Cantor,"Though I had a hard time learning this app at first because I don't know the buttons to tap, but it won't take you long learning that buttons! I can manage my tasks on school properly na!",0.58974358974359,Positivo
Alexander Bassin,I live it,0,Neutral
Min khine,Good,0.487179487179487,Positivo
ANIL,Forget everything and enjoy the life. Any.do will ensure you don't forget anything. It's really an excellent app to manage your everyday task so that you should not miss anything from your 'To Do' list. It's quite helpful in every day life. Thanks a lot.,2,Positivo
C Cramer,Great to keep important things in front of me for a busy schedule. Love the option for when you can set each reminder for.,1.82051282051282,Positivo
Baba Bhavesh,Cheap paid version... covers all u need to maintain a todo list,0,Neutral
Keryn Baker,Good remind me to check,0.487179487179487,Positivo
Tahir Baryal,rathergood,0,Neutral
Joubert Steyn,Good,0.487179487179487,Positivo
Anthony F. Norris,"Excellent customer service and very reasonable staff. They tried to reach me within a week, their responses were very clear and not once did they blame me for any issues I had run into. Overall, a great experience. The app itself is nice as a To-Do list or to organize your numerous tasks by due date, categories as well as location.",2.30769230769231,Positivo
Shahid Siddiqui,The 1st October update has an issue in widget. The repeated tasks remain on top despite you mark then done for today.,0.205128205128205,Positivo
Fatme Ali,"I love this app, and I can't start my day without it, but lately with the new updates I got lost with my tasks list the feature of having today tomorrow and upcoming tasks had been gone which is not good at all. I stopped using the app actually I hope the management of this app will look into this issue and fix it otherwise I will need to look for another app",1.23076923076923,Positivo
Ahmed Sowan,??,0,Neutral
Cara Cheong,Intuitive and motivating way of zooming through your task lists!,0.564102564102564,Positivo
Sundaram M.M.,The best.Pop up reminder is useful as it constantly pops up at the specified time and you can't avoid it until you reset the time and date.This is useful.,1.48717948717949,Positivo
A Google user,Class,0,Neutral
GEETA KARIA,Best app I have found,0.820512820512821,Positivo
Buda Patrayasa,"Good, and the most important thing: it's free to use and the basic feature is more than enough for me Been using this for 3 years+, keep it up!",1.28205128205128,Positivo
Michael Palma,"I love this app, it really helps me manage everything in my life.",1.23076923076923,Positivo
Mohamed Fawzy,Good app,0.487179487179487,Positivo
Arun Shinde,Nice,0.461538461538462,Positivo
Tasneem Abed,Nice easy way to track tasks in different parts of your life.,0.948717948717949,Positivo
Gustavo Ferro,It is absolutely the best tool,0.820512820512821,Positivo
ATRCHstudio,Excellent,0.692307692307692,Positivo
A S,"Only thing that could make this better and maybe I'm just too dumb to figure out, lol, how to make it work.is if as long as the apps open you could just talk into your phone and say like task/ event instead of having to stop and type it you know but that's my two cents I still love it thank you",1.64102564102564,Positivo
Mahesh Chobhe,Good,0.487179487179487,Positivo
Ashley Mutawakkil,So far so good I just download this to help my husband be more organized.,0.923076923076923,Positivo
Arti M,"I like this app for the most part. Loads of different plugins however if you want to change the date for your reminder from the default date, it takes 7 taps! SEVEN! That is not great UX and needs to improve. I miss the Wunderlist style smart date adding. Update: The new smart date feature makes this a 5 star app for me!",2.46153846153846,Positivo
D Dziki,"New navigation is far less convenient than the pre update there should be an option to revert it. Update: Thanks for listening, updated to 5 star for the reply",0.487179487179487,Positivo
Suresh Mishra,Good,0.487179487179487,Positivo
Raphael Antonio,Just do it,0,Neutral
Karishma Gandhi,Great app,0.794871794871795,Positivo
Always Dream,The best app ever...worth my money for subscribing.. Cause I'm a student and it's really help me to manage my day,1.48717948717949,Positivo
Adrienne Foreman,"I adore this app. For an absent-minded-professor type like myself, having everything I need to stay on track and show up all together in one place that can be accessed across platforms is an absolute lifesaver. The UI is really well designed as well. Highly recommend.",2.71794871794872,Positivo
C. Clifford Smith III,Excellent App! Especially for focused practise!,1.1025641025641,Positivo
Vikaram Jeet Rana,Awesome app,0.794871794871795,Positivo
Ionut Tudor,Great update...,0.794871794871795,Positivo
A Google user,2012 REVIEW: Been looking for a simple to do app with drag and drop and this is the best.,0.307692307692308,Positivo
CARLO Yu,Very good! Superb app,1.28205128205128,Positivo
Sanja Stijovic Mickovic,Thanks for your help! ?? If I may I would suggest that you work on newly added tasks - it would be much more convenient if they didn't end at the bottom of the list. Thank you in advance.,1.30769230769231,Positivo
Ajay Verma,Good,0.487179487179487,Positivo
Daniel Mfugale,Amazing,0.717948717948718,Positivo
Shravani Dagade,Great app,0.794871794871795,Positivo
Raju Pranacik,Op,0,Neutral
Jessica Hernandez,Good,0.487179487179487,Positivo
Stuart Banks,"Enjoying this app. Works offline and gives you daily reminders to help you get things from your mind into a list format and encourages you to work through them in one day, or whenever you can.",1.41025641025641,Positivo
Moataz Saleh,Wonderful application,0.692307692307692,Positivo
Kimberly McCoy,Love it! Gives me everything i need and let me do a monthly subscription so that I can have the few extras that you get with the paid version. Free or paid are worth it,1.64102564102564,Positivo
Prabhakar K.,Very nice app??,0.461538461538462,Positivo
sriram d,Good,0.487179487179487,Positivo
jimpravin doss,Cursor missing often ??,-0.307692307692308,Negativo
zawzawlin.pp ahhtinkhaya88,Goods app,0,Neutral
Amlan Sen,The best organiser at your finger tips,0.820512820512821,Positivo
Isaac Ichiho,But I want my vip subscription today,0.666666666666667,Positivo
Joan Betancurt Restrepo,"No se por que, pero no me notifica sin sonido",-1.28205128205128,Negativo
Laurence Opena,Good,0.487179487179487,Positivo
M RAJSHEKHAR RAO,Good one,0.487179487179487,Positivo
Ervin Tagoe,Excellent app in every way.,0.692307692307692,Positivo
Tanya Sharpe,I'm loving it ??,0.743589743589744,Positivo
Steve Hayes,I absolutely cannot live without this app. I use this everyday with my family to handle our things to do as well as plan out our schedules. The integrations with so many different applications is another aspect that makes this app a must have!,0.282051282051282,Positivo
Diana Aridi,Love it,0.820512820512821,Positivo
Miran Khira,Mira Boss 513+780,0,Neutral
Kelly Brook,I love any do,0.820512820512821,Positivo
Ali Hosseini,Good,0.487179487179487,Positivo
Yohanes Adi Wijaya,Good ????????????????,0.487179487179487,Positivo
Jamal Said,#5 jsmallaadawy Tz????,0,Neutral
hala oth,Good app to help u planning with fun,1.51282051282051,Positivo
Tristen Young,Works. Would like the focus feature to be more of a timer though,0.384615384615385,Positivo
Prabhu Prabhu SY,New calendar,0,Neutral
Robin File,"One of ""the best helpful apps"" I've come across. ??????????",1.28205128205128,Positivo
Rendy Adhie Pradhana,super task app,0.743589743589744,Positivo
Richie Wong,Possibly the best reminder app on the play store,1.17948717948718,Positivo
Jaazy Perinda,You wont steal my information right?,-0.564102564102564,Negativo
Ben Gibson,Just what I needed! It's a big help for organising tasks and setting reminders when I'm at work.,0.435897435897436,Positivo
Vijay Mani,Great app to record and follow up for your daily activities,0.794871794871795,Positivo
Danda Sri Charan Reddy,I really love it,0.820512820512821,Positivo
Helen Doherty,I love this app,0.820512820512821,Positivo
Maas Trivandrum,Wonderful experience in the free version itself . let's you organize your day and make it optimally productive,1.61538461538462,Positivo
HSY 359,Very good widget appearance,0.487179487179487,Positivo
Josh Royce,"I love the format, layout, and look of this app!",0.820512820512821,Positivo
Syed riyaz ahmed,Good app,0.487179487179487,Positivo
blue jonghyun,So far it's so good,0.487179487179487,Positivo
April Crestani,Awesome! So organized but simple to use! Love having it as a widget so I can see it everytime I open my phone!,1.61538461538462,Positivo
Narjes Jakestani,best app,0.820512820512821,Positivo
Karen Joy Taylor,I really find this app helpful,0.461538461538462,Positivo
Madhur Jain,Awesome app. I just love it. I use it every day.,1.61538461538462,Positivo
Michel Chevalier,"I wouldn't be without Any.do. Great app. I use it constantly. Sept. 30, 2020 Premium user for several years now...still love the app! I recently contacted support re getting the 'Focus' capability added to my Any.do phone app and the response was very fast and crisp. Thanks guys!",2.53846153846154,Positivo
Donovan Plunkett,"Just awesome, love the app",1.61538461538462,Positivo
SNEHAL THACKER,"Best ever productivity tool ever used. I have used so many apps, but this app is best of all.",1.64102564102564,Positivo
Neeraj Dixit,V usefull app i love it v much I use it daily work good app world's best note app??i m very happy with it??,2.82051282051282,Positivo
Chrismer Gatacelo,Good,0.487179487179487,Positivo
Smriti Bhat,Love it. So much love for the developers that have done a stellar job with regards to UI and functionality!,1.64102564102564,Positivo
Intan Shafinaz,Great apps,0.794871794871795,Positivo
Mattz Fdauz,Love it,0.820512820512821,Positivo
Shane Gettle,Very helpful. And easy to use love it,1.76923076923077,Positivo
Tolu Jawando,Awesome app,0.794871794871795,Positivo
Md Obydullah,So Nice,0.461538461538462,Positivo
Mercedes Gil,Best organisation app ever,0.820512820512821,Positivo
Altaf Mayat,Good app,0.487179487179487,Positivo
Jana Ahmed,Actually it managed my time successfully and I suggest everyone to use it it's very easy in using as well as it has too much benefits ????????,1.74358974358974,Positivo
Shawn Harrington VideoandPhotography,"Love this app, it keep me so organized and help me keep track of my everyday activities",1.25641025641026,Positivo
Melissa Chong,"Upgraded to the paid version and really loving it. Seemless, easy and fun maneuver whilst assisting me to keep everything organised.",1.82051282051282,Positivo
Rui Lopes,Love the shopping list integration,0.820512820512821,Positivo
Thura Koko,Take note,0,Neutral
Garyaqaan Barre,Ok,0.307692307692308,Positivo
Sanjeev Kumar,Really Helpful,0.461538461538462,Positivo
gabriel molnar,Useful app,0.487179487179487,Positivo
RAHUL NAYAY,Rahul Nayak,0,Neutral
ea fjoseph,This app is the best indeed,0.820512820512821,Positivo
Fatah Ali,Perfect so far ??,0.692307692307692,Positivo
Sina Poursoltan,Usefull,0,Neutral
Julie D,I've used a lot of task lists and this one is my favorite. It is so flexible and I can use it for all areas in my life.,0.743589743589744,Positivo
Alex OneXox,Awesome,0.794871794871795,Positivo
Shelli Andrews,Reminder isnt part of standard app. Needs upgrade,0,Neutral
Andrea Salisbury,Reminders are a premium feature you have to pay for. This should be basic.,-0.102564102564103,Negativo
Saksham Khurana,"Using this app for atleast 5+ yrs and suddenly the team choose to make reminders a paid feature !! I mean if you are so desperate atleast set a small amount for reminders but that's unacceptable to pay full premium for such a small feature which was the basic thing since the start. Goodbye Todoist Edit (after reply): So you mean, me & every other person who is complaining are all wrong. Reminders were never premium until some time ago. I was using that for more than 5 yrs on free plan. Have courtesy to not lie atleast :(",-0.717948717948718,Negativo
Brad Stanley,"I was recently diagnosed with inattentive adhd and was hoping this app would be an answered prayer for help managing the symptoms, but nothing has changed with reminders since my last attempt at using this. Come on Todoist! Reminders should never be a ""Premium Feature"" in a task management app!!!",0.897435897435897,Positivo
Mckynzie Gates,I was super happy to download this app but that I soon realized that you have to pay for an alarm so that you get notified for your to-do list,0.974358974358974,Positivo
Mohammed Fathy,"I would give todoist more than five stars; However, you keep ignoring users for enabling them to show completed tasks by default is just irresponsible, please add an option to always show completed tasks!",-0.58974358974359,Negativo
Sakshi Baweja,Not good,0.487179487179487,Positivo
fabio floripa,"Horrible, most of it you have to pay. Even to put a simple reminder.",-0.743589743589744,Negativo
Rwoo,Why do I have to create an account and sign in for a simple to do app? Hella sus,0.282051282051282,Positivo
Dhan Raj Chhetri,No reminder options for free version of this app. How can one purchase without having the opportunity basic experience of what such app is really needed for. My alarm clock would be better than this app. Sorry I don't recommend.,1.17948717948718,Positivo
Kamil Cynk,Lack of reminder in free version,0.256410256410256,Positivo
Raneen Hussein,I don't liked becous it is not have the time in my tasks day ????????????,0.461538461538462,Positivo
Pranav Arora,I will increase one star each day it will help me achieve my goals.,0.769230769230769,Positivo
Taylor Belitz,"Developer holds notifications as ransom for a monthly payment. Would be acceptable for a small membership fee, but I have to pay for all of premium just to get notifications, the whole point of a to-do app? No thanks.",0.41025641025641,Positivo
Martin Butt,"Constantly buggy. I've used this app for five years, and they are always pushing bad releases. Right now there is a crash expanding lists, which would have been found with some quick testing. Several years ago I filed a ticket for a big where it jumbles up sublists. Every few months I check in and out still isn't fixed. The web app is not letting you expand sections. The windows app was scrambling the order for months. They must do zero quality control.",-0.743589743589744,Negativo
Mayank Pandey,Why is alarm feature premium? It's the most basic utility someone expects from a to-do app.,-0.358974358974359,Negativo
Michael Banning,"PROBLEM WITH NEW UPDATE. Since the latest update, the app keeps crashing everytime I try to expand a task's subtasks using the built in ""down arrow"" button on the right side of the screen. PLEASE FIX.",0.230769230769231,Positivo
Ronald Melia,"12 hours, just 12 hours I had this app. Received 6 emails for todoist. Why do you think it is acceptable to bombard me with email? On top of the email issue, to make any real use of this app you have to sign up for the premium service. Wont be coming back. Uninstalled and you been added to my junk email list. Pathetic!",-0.153846153846154,Negativo
cxdghostXx Xx,Doesnt Nofication me,0,Neutral
L Brusseaux,"Cant use it if notifications dont work. Wont pay if I cant full feature test.....lets take this Corolla for a test drive, we can pretend its the Supra you imagine it might be... but first pay us to find out where you were just imagining vs how it really works....lol. Too bad, genuinely need a good working product.No thanks, it always requires mindless divulging of my banking info, you cant have that, if you have a product you trust let me see it,if I like it,you can have my banking info. Lol",1.12820512820513,Positivo
Kiran Dhage,"For getting something basic of having reminder is a premium feature in this app, which does not make any sense to a reminder app",0,Neutral
Deniz Dn.,"Very simple check list application, if you don't pay no teminders, no comments, nothing. Also there's no even taking simple notes stuffs. Just checklist and and sub task. If you want very basic, use it but tick tick ist best one. Sorry guys. It's reality",-0.205128205128205,Negativo
Joe Botrous,"I like the concept but it is very complicated, specially entering recurring tasks or editing.",0.384615384615385,Positivo
OM GAmes2.0,"Really ,push notifications and notifications in general as a premium feature in a to do app....i know you need to make some buck out of this masterpiece, but did you really had to restrict the feature people use to do list apps for.",0.384615384615385,Positivo
ghia racaza,"cant use for reminders so what, good is this app for?",0.487179487179487,Positivo
George Kokoras,Requires sign in. Lol no.,0.153846153846154,Positivo
Johanne Parsons,"On free version can't even set a specify time for a task (can only set a date), nor set a reminder. What's the point of a to do list app without these functions? Uninstalled.",0.58974358974359,Positivo
Yugal Kishore,"Need to pay $36 for gerring reminders, the most basic feature of a to-do app. It's like ordering the most expensive gourmet dish at a 5 star hotel and then the hotelier asking for additional money to add salt to the food. LOL. Better to use Microsoft to do and lot of others!",1.23076923076923,Positivo
Geeky Noob,This app is a joke They want you to pay for simple feature like reminder whats the purpose of free app then make it all paid,1.25641025641026,Positivo
Anubhav Sharma,No reminder alert for free version.,0.58974358974359,Positivo
debasish patra,Why the heck do i need to log in with my credentials for this app.. what dev.. you guys think i need to keep a record of what tasks i completed earlier in life and i will be very happy to do that. Ridiculous.. uninstalled.. just needed a to do list app as simple as that.,0.307692307692308,Positivo
Barry Kramer,?? notifications $,0,Neutral
Sarah Carvellas,"Not intuitive. I swear items have disappeared. If you want to see what you have already done, you have to pay for premium. No thanks. Back to using Keep.",-0.128205128205128,Negativo
pratheep kumar,Not so great app apart from its natural language input. Only recently added kanban view but lacks any basic requirements like reminders in the free version. Also the android widget hangs almost always. Never gets updated.,2.15384615384615,Positivo
Imran Main,Very bad app does not work,-0.641025641025641,Negativo
Leon Botha,"Via Google assistant, not good. I get the feeling from the current reviews that people are using the app and not Google Assistant. My first experience via Google Assistant has been horrible to say the least. The voice assistant in this app he's badly programmed and kept on misunderstanding what I was trying to do as simple as create a task, complete a task, read task list. It was very difficult to know when to talk as the voice just kept continuing so one had to wait until it completes.",-1.12820512820513,Negativo
Yudhish Condoor,"I didn't get even the access to add lables and reminder which done for free by many others. I look forward for doist to include at least lables and reminders with the free plan. I really loved but without the mentioned features in the free plan, I don't want to make it my to do list app.",2.58974358974359,Positivo
anurag srivastava,All functionality comes with premium account only... Shud have more flexibility for those who are looking for free version,0.948717948717949,Positivo
Stephen Sherk,"Good design but when you uncheck items on a list it doesn't put them back into their original order, making it pretty much useless.",0.923076923076923,Positivo
Herbert,"Reminders are a PREMIUM feature for some ungodly reason. They are a must for a todo app, what's point of writing it down if you keep FORGETTING it?!",0,Neutral
Martyn Smith,Data-mining rubbish,0,Neutral
John Healty Christian,"It is reliable. The app itself is great. I give one star for the price only. Condering my phone have ""reminder"" app that is free and built in. This app is really just ""burning"" my money. Thanks but no thanks.",2.05128205128205,Positivo
Elise in the Attic,Downloaded the app and added a bunch of items and a couple of categories. Opened it back up a few hours later and everything is gone.,0,Neutral
Pete Pizzati,ridiculously complicated,-0.358974358974359,Negativo
Mordechai Jonez,Spam,-0.384615384615385,Negativo
?????? ?????,"For sure, this app is good enough, but! After a year of usage they added reminder feature to a premium access. Without reminders your app is useless. Thanks a lot. Even comments went to premium. Completely useless app.",0.384615384615384,Positivo
Keith Fischer,This app does not work on my smartwatch. I am not able to log in.,0,Neutral
David Thrift,"Starting out this app was ok, but then I started noticing how limited this is for the free version. Only 10 projects, and where did my completed tasks go? Those should not disappear until I manually delete them. A week into using this, and the workflow I was beginning to establish has been interrupted because my completed tasks are no longer showing up. These are recurring tasks I do daily. I don't know if this is normal for this app unless a task is specifically set for ""daily"", but it's lame!",-0.641025641025641,Negativo
Ritu K,"Extremely complicated to use. can't understand a thing. good app, but it needs a whole tutorial because it does so much",0.487179487179487,Positivo
Telliax,"Keeps spamming your email (even after you uninstall the app) with marketing emails. No, I don't want your app, I did not like it, I did not subscribe to you email subscriptions, get lost",-0.717948717948718,Negativo
