,userName,content,Subjectivity,Polarity,Resultado
745,Esra Soner,"simplistic, easy and very useful Edit: Google voice demand beep cannot be muted?",0.444444444444444,0.107777777777778,Positivo
746,A Google user,good one..nit n clean ..liked it.,0.65,0.533333333333333,Positivo
747,Javed Akeeb,Plan my day should be free...,0.8,0.4,Positivo
748,Mary Nke,Sounds alittle hard and complicated to me Good app btw...,0.713888888888889,-0.0305555555555556,Negativo
749,Marti Newkirk,I was finally able to get this installed- yay! My husband also put it on his phone so we can share the grocery list and others. I've updated to 4 stars as it seems to be working now. Thanks! Can't get it to finish installing and I have plenty if room. Gets to 97% and then stops. I will revise my review if I ever get to try it!,0.4125,0.46875,Positivo
750,Tyler Fletcher,This app is awesome. I am currently using the free version and it had everything I need. It truly makes it easy for you to stai organized and not lose tracks of priorities.,0.758333333333334,0.458333333333333,Positivo
751,kirill Levchenko,Great product,0.75,0.8,Positivo
752,Chimmie Eze,"Great app, helps me to plan my day ahead",0.75,0.8,Positivo
753,Leon,"This app is amazing, changed my life. I'm doing 3x tasks daily since I installed the app, I can't be lazy. The pro version is expesive for a student in my country.",0.633333333333333,0.116666666666667,Positivo
754,Rajesh Waran,Good app ??,0.6,0.7,Positivo
755,Ashlyn Mattila,I like this app. It is the most simple and straight forward of its type that I've found.,0.419047619047619,0.233333333333333,Positivo
756,Urrel John,Very good,0.78,0.91,Positivo
757,Gouresh Chauhan,Nice app Plzz start,1,0.6,Positivo
758,Rob Freeman,Good app,0.6,0.7,Positivo
759,S. Srikanth,Great ???,0.75,0.8,Positivo
760,Akash Karosiya,Great,0.75,0.8,Positivo
761,Trisha Cardus,Really good to have when i have a busy week as can put appointments in all at once and other special dates,0.461607142857143,0.258035714285714,Positivo
762,sander Eric,It helps me so much now I can do what I have to do without forgotten anything It is so cool,0.425,0.275,Positivo
763,michael lehman,Yrp,0,0,Neutral
764,Love you so? Love you too?,Aungwaioo,0,0,Neutral
765,sarvesh kolte,"I started using this a week ago, it has already became a useful tool for being productive. Really recommend downloading",0.1,0.25,Positivo
766,Thúy Hòa,Good experiment.,0.6,0.7,Positivo
767,Nautanki Pathshala,Amazing and fantastic app??,0.9,0.5,Positivo
768,Flipo Fabio,Interesting,0.5,0.5,Positivo
769,ko poeT,i like that app,0,0,Neutral
770,Liza A,Truly the best planning app! I was looking for a planning app with widgets that can change their size. Was harder than I thought! I love that you can see everythubg even in the smallest widget. That was very important to me. What I also like is that you can see all your tasks in a time line sorted by time. This way I don't miss anything. Subtasks and notes are helpful. I like the separate feature for the shopping list! This app is super flexible and intuitive!,0.513333333333333,0.488333333333333,Positivo
771,Mijanur sekh,?????? ??????? ????? ?????,0,0,Neutral
772,Helena Tselos,Love it! Has been super helpful in getting me more focused ans organized. Super easy to use and love the reminders!,0.644444444444444,0.475,Positivo
773,Alireza Mousavi,It is exactly what I wanted....?,0.25,0.25,Positivo
774,Maryam Talebi,?????,0,0,Neutral
775,Sahil Khan,Very nice,1,0.78,Positivo
776,Juma Al Sulaimani,Excellent app. I like the design and it helps in making things done on time. The integration with many other apps has played major role in my daily life. I personally use the whatsapp integration feature. Thank you for the creativity.,0.445833333333333,0.239583333333333,Positivo
777,No peace for D Wicked,Very Good,0.78,0.91,Positivo
778,Global Shop Online,Best reminder ever,0.3,1,Positivo
779,Diptha Nath67,good apps,0.6,0.7,Positivo
780,yousef mahmoodi,great and useful,0.375,0.55,Positivo
781,A Google user,I loved it.,0.8,0.7,Positivo
782,Dedeman Akin,Likes it very much,0.26,0.26,Positivo
783,Samantha Dapiran,I began using this app 18months ago after having a baby and feeling that i was never feeling organised. It has been a game changer in helping me schedual all of the little things and keeping me on track,0.45,-0.29375,Negativo
784,Alexander William,"What i love a most is integration with whatsapp, feels like have a private secretary.",0.491666666666667,0.333333333333333,Positivo
785,Dhana kodi Shuttler,Spr remainder,0,0,Neutral
786,Mohit Trivedi,Very useful aap. I am satisfied,0.5,0.445,Positivo
787,Eryu Xia,Thanks a lot for the reply! It's working great again like before!! ?? (Small suggestion: maybe make this fact more obvious from the app UI or provide sort order as an option for the widget ?) Thanks again!,0.425,0.291666666666667,Positivo
788,Raju Sarkar,It's awesome. I've tried some other apps but didn't find as much productive as it.,0.525,0.358333333333333,Positivo
789,ehsan eyvazkhani,ok,0.5,0.5,Positivo
790,Steve The Pesilat,"Truly amazing. One of the apps that I kept installing even after switching phones. Really helps me to organise my day better. LOVED the interface too, smooth and professional",0.5,0.416666666666667,Positivo
791,Myriam Le Brock,Very useful app. Thanks to the developers!,0.1,0.32,Positivo
792,Hussain Alhashimi,Great To do App,0.75,0.8,Positivo
793,Muhamed Magdy,Encourages me to do more!,0.5,0.625,Positivo
794,Lorna Lessing,Love this app. Used it for years!,0.6,0.625,Positivo
795,Surbhi Sahu,Amazing app! Just one suggestion please please add feature of setting time in subtasks as well. It would be a really great feature making the app more wholesale!!,0.716666666666667,0.777083333333333,Positivo
796,Artis Ozoli?š,"Been using it for years and planning everything in this app - from work to home payments. As a premium user I really enjoy the lightning fast support, which solves the rare issue that might occur. Five stars!",0.666666666666667,0.325,Positivo
797,Renée La,This app is great! I'm able to use an online scheduling tool without having to pay for a subscription. Helps me stay on task at work.,0.6875,0.75,Positivo
798,Rob Mack,This app gets better all the time. I'd be lost without it... And so easy to use!!,0.666666666666667,0.588541666666667,Positivo
799,Cliff VanGieson,Awesome app the best,0.65,1,Positivo
800,Kevin Humphries,My personal secretary,0.3,0,Neutral
801,Nyi Nyi,Good,0.6,0.7,Positivo
802,mojtaba karrari,amazing,0.9,0.6,Positivo
803,Manas Kulkarni,Very very helpful and easy to use as well. 'Must Have' app.??,0.611666666666667,0.346666666666667,Positivo
804,jeff jeff,Write down something on your mind and come back to it later - life saver - store all my thoughts and important revelations in the app to be worked on later,0.257777777777778,0.0488888888888889,Positivo
805,Tash Le Clezio,New to it but I think it's going to make my life easier,0.454545454545455,0.136363636363636,Positivo
806,Waqas Mayo,Farhan Myao ?,0,0,Neutral
807,Sowmyayogesh Gowda,Superb ?,1,1,Positivo
808,David Maxwell,"Use this app every day. The only problem is that when you place an item to do in a specific place on a specific day, the item jumps to the top of the day or to the bottom of the list by itself and you have to re-place it.",0.4375,0.125,Positivo
809,Ahmed Eldesouky,Nice app,1,0.6,Positivo
810,Ace Mav,"IT'S AMAZING,IT HELPS ME BE MORE ORGANISED",0.5,0.5,Positivo
811,captain dhani kancil,This is awesome,1,1,Positivo
812,Dark Light,Helps very well with work.,0.3,0.2,Positivo
813,Frank Charles,Best app keep it up,0.3,1,Positivo
814,Carlos Spaini,I loving this app. It's make me a better people,0.725,0.55,Positivo
815,Loretta Fields,"Started using this app in 2014. Still a great app. Of course, the paid version has more features but the basic version is quite useful.",0.34375,0.4,Positivo
816,????? ??? ?????,Like this apps,0,0,Neutral
817,Kay Mowat,Love this app it has everything I need and I now remember what I need to do,0.6,0.5,Positivo
818,Ali Heidari,Very good app,0.78,0.91,Positivo
819,N Hello,"Very useful. I think it's best for a day-to-day use, but I'm particularly impressed with the grocery list function period really dig it! And it's really cool that it sinks with my calendar!",0.358333333333333,0.4775,Positivo
820,Syfax 5726,"Wonderful App !! Thanks, Any.Do Team.",0.6,0.6,Positivo
821,Manish Mishra,"This app my ? phone number and used google account number and my all oldest play games with real money and Olympic tired my add all miss and hack accounts add loss money and my all 3 years use number usbGoogle Play Store activities add a""hithis list, not sear in this app use other people birdseed.",0.458333333333333,-0.108333333333333,Negativo
822,Megat Shahrizal b Mustafa Raja Abdullah,??,0,0,Neutral
823,Ashkan Ganj,Usefull app,0,0,Neutral
824,Myllen Vestil,Past edits,0.25,-0.25,Negativo
825,SarahJane Millar,This has been invaluable for our work projects and is easy to use,0.833333333333333,0.433333333333333,Positivo
826,Myoui Akira,This app is so perfect. I love how the widget works.,0.8,0.75,Positivo
827,EvilPrince Jaeden,Becoming more efficient after I start using this app. No longer miss any task.,0.675,0.475,Positivo
828,Aditi shukla,Must install great app manges your plan your at an instant and in super organised manner with reminder which is great for it has great features of managing your time for your task,0.716666666666667,0.546666666666667,Positivo
829,Gerald Hanley,Works pretty good. Easy to use.,0.811111111111111,0.461111111111111,Positivo
830,Abbas Ahad,outstanding performance,0.875,0.5,Positivo
831,????? ??????????,It's a good app for organising your day,0.6,0.7,Positivo
832,Ritik singh,My experience is good so far.,0.8,0.4,Positivo
833,Google Lol,Nicely Arranged Everything,1,0.6,Positivo
834,tech markit,Love this app! My go to for organization,0.6,0.625,Positivo
835,Alvin Untadi,"Very useful in helping my work organized, Love it!!",0.3,0.585625,Positivo
836,Joshua hemmings,Awesome trip organization,1,1,Positivo
837,Lauren Cantor,"Though I had a hard time learning this app at first because I don't know the buttons to tap, but it won't take you long learning that buttons! I can manage my tasks on school properly na!",0.34375,-0.0260416666666667,Negativo
838,Alexander Bassin,I live it,0.5,0.136363636363636,Positivo
839,Min khine,Good,0.6,0.7,Positivo
840,ANIL,Forget everything and enjoy the life. Any.do will ensure you don't forget anything. It's really an excellent app to manage your everyday task so that you should not miss anything from your 'To Do' list. It's quite helpful in every day life. Thanks a lot.,0.575,0.35,Positivo
841,C Cramer,Great to keep important things in front of me for a busy schedule. Love the option for when you can set each reminder for.,0.6625,0.45,Positivo
842,Baba Bhavesh,Cheap paid version... covers all u need to maintain a todo list,0.7,0.4,Positivo
843,Keryn Baker,Good remind me to check,0.6,0.7,Positivo
844,Tahir Baryal,rathergood,0,0,Neutral
845,Joubert Steyn,Good,0.6,0.7,Positivo
846,Anthony F. Norris,"Excellent customer service and very reasonable staff. They tried to reach me within a week, their responses were very clear and not once did they blame me for any issues I had run into. Overall, a great experience. The app itself is nice as a To-Do list or to organize your numerous tasks by due date, categories as well as location.",0.612916666666667,0.333125,Positivo
847,Shahid Siddiqui,The 1st October update has an issue in widget. The repeated tasks remain on top despite you mark then done for today.,0.5,0.5,Positivo
848,Fatme Ali,"I love this app, and I can't start my day without it, but lately with the new updates I got lost with my tasks list the feature of having today tomorrow and upcoming tasks had been gone which is not good at all. I stopped using the app actually I hope the management of this app will look into this issue and fix it otherwise I will need to look for another app",0.470909090909091,-0.00272727272727272,Negativo
849,Ahmed Sowan,?,0,0,Neutral
850,Cara Cheong,Intuitive and motivating way of zooming through your task lists!,0,0,Neutral
851,Sundaram M.M.,The best.Pop up reminder is useful as it constantly pops up at the specified time and you can't avoid it until you reset the time and date.This is useful.,0.111111111111111,0.2,Positivo
852,A Google user,Class,0,0,Neutral
853,GEETA KARIA,Best app I have found,0.3,1,Positivo
854,Buda Patrayasa,"Good, and the most important thing: it's free to use and the basic feature is more than enough for me Been using this for 3 years+, keep it up!",0.575,0.357142857142857,Positivo
855,Michael Palma,"I love this app, it really helps me manage everything in my life.",0.4,0.35,Positivo
856,Mohamed Fawzy,Good app,0.6,0.7,Positivo
857,Arun Shinde,Nice,1,0.6,Positivo
858,Tasneem Abed,Nice easy way to track tasks in different parts of your life.,0.811111111111111,0.344444444444444,Positivo
859,Gustavo Ferro,It is absolutely the best tool,0.6,0.6,Positivo
860,ATRCHstudio,Excellent,1,1,Positivo
861,A S,"Only thing that could make this better and maybe I'm just too dumb to figure out, lol, how to make it work.is if as long as the apps open you could just talk into your phone and say like task/ event instead of having to stop and type it you know but that's my two cents I still love it thank you",0.6,0.196428571428571,Positivo
862,Mahesh Chobhe,Good,0.6,0.7,Positivo
863,Ashley Mutawakkil,So far so good I just download this to help my husband be more organized.,0.7,0.433333333333333,Positivo
864,Arti M,"I like this app for the most part. Loads of different plugins however if you want to change the date for your reminder from the default date, it takes 7 taps! SEVEN! That is not great UX and needs to improve. I miss the Wunderlist style smart date adding. Update: The new smart date feature makes this a 5 star app for me!",0.598376623376623,0.119751082251082,Positivo
865,D Dziki,"New navigation is far less convenient than the pre update there should be an option to revert it. Update: Thanks for listening, updated to 5 star for the reply",0.43030303030303,0.0674242424242424,Positivo
866,Suresh Mishra,Good,0.6,0.7,Positivo
867,Raphael Antonio,Just do it,0,0,Neutral
868,Karishma Gandhi,Great app,0.75,0.8,Positivo
869,Always Dream,The best app ever...worth my money for subscribing.. Cause I'm a student and it's really help me to manage my day,0.25,0.6,Positivo
870,Adrienne Foreman,"I adore this app. For an absent-minded-professor type like myself, having everything I need to stay on track and show up all together in one place that can be accessed across platforms is an absolute lifesaver. The UI is really well designed as well. Highly recommend.",0.546666666666667,0.186666666666667,Positivo
871,C. Clifford Smith III,Excellent App! Especially for focused practise!,1,0.5,Positivo
872,Vikaram Jeet Rana,Awesome app,1,1,Positivo
873,Ionut Tudor,Great update...,0.75,0.8,Positivo
874,A Google user,2012 REVIEW: Been looking for a simple to do app with drag and drop and this is the best.,0.24265873015873,0.3,Positivo
875,CARLO Yu,Very good! Superb app,0.89,1,Positivo
876,Sanja Stijovic Mickovic,Thanks for your help! ? If I may I would suggest that you work on newly added tasks - it would be much more convenient if they didn't end at the bottom of the list. Thank you in advance.,0.384848484848485,0.295454545454546,Positivo
877,Ajay Verma,Good,0.6,0.7,Positivo
878,Daniel Mfugale,Amazing,0.9,0.6,Positivo
879,Shravani Dagade,Great app,0.75,0.8,Positivo
880,Raju Pranacik,Op,0,0,Neutral
881,Jessica Hernandez,Good,0.6,0.7,Positivo
882,Stuart Banks,"Enjoying this app. Works offline and gives you daily reminders to help you get things from your mind into a list format and encourages you to work through them in one day, or whenever you can.",0.3,0.25,Positivo
883,Moataz Saleh,Wonderful application,1,1,Positivo
884,Kimberly McCoy,Love it! Gives me everything i need and let me do a monthly subscription so that I can have the few extras that you get with the paid version. Free or paid are worth it,0.4,0.28125,Positivo
885,Prabhakar K.,Very nice app?,1,0.78,Positivo
886,sriram d,Good,0.6,0.7,Positivo
887,jimpravin doss,Cursor missing often ?,0.05,-0.2,Negativo
888,zawzawlin.pp ahhtinkhaya88,Goods app,0,0,Neutral
889,Amlan Sen,The best organiser at your finger tips,0.3,1,Positivo
890,Isaac Ichiho,But I want my vip subscription today,0,0,Neutral
891,Joan Betancurt Restrepo,"No se por que, pero no me notifica sin sonido",0,0,Neutral
892,Laurence Opena,Good,0.6,0.7,Positivo
893,M RAJSHEKHAR RAO,Good one,0.6,0.7,Positivo
894,Ervin Tagoe,Excellent app in every way.,1,1,Positivo
895,Tanya Sharpe,I'm loving it ?,0.95,0.6,Positivo
896,Steve Hayes,I absolutely cannot live without this app. I use this everyday with my family to handle our things to do as well as plan out our schedules. The integrations with so many different applications is another aspect that makes this app a must have!,0.62,0.127272727272727,Positivo
897,Diana Aridi,Love it,0.6,0.5,Positivo
898,Miran Khira,Mira Boss 513+780,0,0,Neutral
899,Kelly Brook,I love any do,0.6,0.5,Positivo
900,Ali Hosseini,Good,0.6,0.7,Positivo
901,Yohanes Adi Wijaya,Good ????????,0.6,0.7,Positivo
902,Jamal Said,#5 jsmallaadawy Tz??,0,0,Neutral
903,hala oth,Good app to help u planning with fun,0.4,0.5,Positivo
904,Tristen Young,Works. Would like the focus feature to be more of a timer though,0.5,0.5,Positivo
905,Prabhu Prabhu SY,New calendar,0.454545454545455,0.136363636363636,Positivo
906,Robin File,"One of ""the best helpful apps"" I've come across. ?????",0.3,1,Positivo
907,Rendy Adhie Pradhana,super task app,0.666666666666667,0.333333333333333,Positivo
908,Richie Wong,Possibly the best reminder app on the play store,0.65,0.5,Positivo
909,Jaazy Perinda,You wont steal my information right?,0.535714285714286,0.285714285714286,Positivo
910,Ben Gibson,Just what I needed! It's a big help for organising tasks and setting reminders when I'm at work.,0.1,0,Neutral
911,Vijay Mani,Great app to record and follow up for your daily activities,0.375,0.4,Positivo
912,Danda Sri Charan Reddy,I really love it,0.6,0.5,Positivo
913,Helen Doherty,I love this app,0.6,0.5,Positivo
914,Maas Trivandrum,Wonderful experience in the free version itself . let's you organize your day and make it optimally productive,0.9,0.7,Positivo
915,HSY 359,Very good widget appearance,0.78,0.91,Positivo
916,Josh Royce,"I love the format, layout, and look of this app!",0.6,0.625,Positivo
917,Syed riyaz ahmed,Good app,0.6,0.7,Positivo
918,blue jonghyun,So far it's so good,0.8,0.4,Positivo
919,April Crestani,Awesome! So organized but simple to use! Love having it as a widget so I can see it everytime I open my phone!,0.614285714285714,0.375,Positivo
920,Narjes Jakestani,best app,0.3,1,Positivo
921,Karen Joy Taylor,I really find this app helpful,0.2,0.2,Positivo
922,Madhur Jain,Awesome app. I just love it. I use it every day.,0.8,0.75,Positivo
923,Michel Chevalier,"I wouldn't be without Any.do. Great app. I use it constantly. Sept. 30, 2020 Premium user for several years now...still love the app! I recently contacted support re getting the 'Focus' capability added to my Any.do phone app and the response was very fast and crisp. Thanks guys!",0.41625,0.273125,Positivo
924,Donovan Plunkett,"Just awesome, love the app",0.8,0.75,Positivo
925,SNEHAL THACKER,"Best ever productivity tool ever used. I have used so many apps, but this app is best of all.",0.366666666666667,0.833333333333333,Positivo
926,Neeraj Dixit,V usefull app i love it v much I use it daily work good app world's best note app?i m very happy with it?,0.45,0.566666666666667,Positivo
927,Chrismer Gatacelo,Good,0.6,0.7,Positivo
928,Smriti Bhat,Love it. So much love for the developers that have done a stellar job with regards to UI and functionality!,0.483333333333333,0.4375,Positivo
929,Intan Shafinaz,Great apps,0.75,0.8,Positivo
930,Mattz Fdauz,Love it,0.6,0.5,Positivo
931,Shane Gettle,Very helpful. And easy to use love it,0.577777777777778,0.377777777777778,Positivo
932,Tolu Jawando,Awesome app,1,1,Positivo
933,Md Obydullah,So Nice,1,0.6,Positivo
934,Mercedes Gil,Best organisation app ever,0.3,1,Positivo
935,Altaf Mayat,Good app,0.6,0.7,Positivo
936,Jana Ahmed,Actually it managed my time successfully and I suggest everyone to use it it's very easy in using as well as it has too much benefits ????,0.5625,0.378333333333333,Positivo
937,Shawn Harrington VideoandPhotography,"Love this app, it keep me so organized and help me keep track of my everyday activities",0.6,0.15,Positivo
938,Melissa Chong,"Upgraded to the paid version and really loving it. Seemless, easy and fun maneuver whilst assisting me to keep everything organised.",0.661111111111111,0.444444444444444,Positivo
939,Rui Lopes,Love the shopping list integration,0.6,0.5,Positivo
940,Thura Koko,Take note,0,0,Neutral
941,Garyaqaan Barre,Ok,0.5,0.5,Positivo
942,Sanjeev Kumar,Really Helpful,0.2,0.2,Positivo
943,gabriel molnar,Useful app,0,0.3,Positivo
944,RAHUL NAYAY,Rahul Nayak,0,0,Neutral
945,ea fjoseph,This app is the best indeed,0.3,1,Positivo
946,Fatah Ali,Perfect so far ?,1,0.55,Positivo
947,Sina Poursoltan,Usefull,0,0,Neutral
948,Julie D,I've used a lot of task lists and this one is my favorite. It is so flexible and I can use it for all areas in my life.,1,0.5,Positivo
949,Alex OneXox,Awesome,1,1,Positivo
950,Shelli Andrews,Reminder isnt part of standard app. Needs upgrade,0,0,Neutral
951,Andrea Salisbury,Reminders are a premium feature you have to pay for. This should be basic.,0.125,0,Neutral
952,Saksham Khurana,"Using this app for atleast 5+ yrs and suddenly the team choose to make reminders a paid feature !! I mean if you are so desperate atleast set a small amount for reminders but that's unacceptable to pay full premium for such a small feature which was the basic thing since the start. Goodbye Todoist Edit (after reply): So you mean, me & every other person who is complaining are all wrong. Reminders were never premium until some time ago. I was using that for more than 5 yrs on free plan. Have courtesy to not lie atleast :(",0.601785714285714,-0.132142857142857,Negativo
953,Brad Stanley,"I was recently diagnosed with inattentive adhd and was hoping this app would be an answered prayer for help managing the symptoms, but nothing has changed with reminders since my last attempt at using this. Come on Todoist! Reminders should never be a ""Premium Feature"" in a task management app!!!",0.158333333333333,0,Neutral
954,Mckynzie Gates,I was super happy to download this app but that I soon realized that you have to pay for an alarm so that you get notified for your to-do list,0.833333333333333,0.566666666666667,Positivo
955,Mohammed Fathy,"I would give todoist more than five stars; However, you keep ignoring users for enabling them to show completed tasks by default is just irresponsible, please add an option to always show completed tasks!",0.5,0.625,Positivo
956,Sakshi Baweja,Not good,0.6,-0.35,Negativo
957,fabio floripa,"Horrible, most of it you have to pay. Even to put a simple reminder.",0.619047619047619,-0.166666666666667,Negativo
958,Rwoo,Why do I have to create an account and sign in for a simple to do app? Hella sus,0.357142857142857,0,Neutral
959,Dhan Raj Chhetri,No reminder options for free version of this app. How can one purchase without having the opportunity basic experience of what such app is really needed for. My alarm clock would be better than this app. Sorry I don't recommend.,0.520833333333333,0.1,Positivo
960,Kamil Cynk,Lack of reminder in free version,0.8,0.4,Positivo
961,Raneen Hussein,I don't liked becous it is not have the time in my tasks day ???????,0.8,0.6,Positivo
962,Pranav Arora,I will increase one star each day it will help me achieve my goals.,0,0,Neutral
963,Taylor Belitz,"Developer holds notifications as ransom for a monthly payment. Would be acceptable for a small membership fee, but I have to pay for all of premium just to get notifications, the whole point of a to-do app? No thanks.",0.333333333333333,-0.05,Negativo
964,Martin Butt,"Constantly buggy. I've used this app for five years, and they are always pushing bad releases. Right now there is a crash expanding lists, which would have been found with some quick testing. Several years ago I filed a ticket for a big where it jumbles up sublists. Every few months I check in and out still isn't fixed. The web app is not letting you expand sections. The windows app was scrambling the order for months. They must do zero quality control.",0.304464285714286,-0.0226190476190476,Negativo
965,Mayank Pandey,Why is alarm feature premium? It's the most basic utility someone expects from a to-do app.,0.3125,0.25,Positivo
966,Michael Banning,"PROBLEM WITH NEW UPDATE. Since the latest update, the app keeps crashing everytime I try to expand a task's subtasks using the built in ""down arrow"" button on the right side of the screen. PLEASE FIX.",0.544787157287157,0.191630591630592,Positivo
967,Ronald Melia,"12 hours, just 12 hours I had this app. Received 6 emails for todoist. Why do you think it is acceptable to bombard me with email? On top of the email issue, to make any real use of this app you have to sign up for the premium service. Wont be coming back. Uninstalled and you been added to my junk email list. Pathetic!",0.45,-0.075,Negativo
968,cxdghostXx Xx,Doesnt Nofication me,0,0,Neutral
969,L Brusseaux,"Cant use it if notifications dont work. Wont pay if I cant full feature test.....lets take this Corolla for a test drive, we can pretend its the Supra you imagine it might be... but first pay us to find out where you were just imagining vs how it really works....lol. Too bad, genuinely need a good working product.No thanks, it always requires mindless divulging of my banking info, you cant have that, if you have a product you trust let me see it,if I like it,you can have my banking info. Lol",0.516666666666667,0.222222222222222,Positivo
970,Kiran Dhage,"For getting something basic of having reminder is a premium feature in this app, which does not make any sense to a reminder app",0.125,0,Neutral
971,Deniz Dn.,"Very simple check list application, if you don't pay no teminders, no comments, nothing. Also there's no even taking simple notes stuffs. Just checklist and and sub task. If you want very basic, use it but tick tick ist best one. Sorry guys. It's reality",0.456785714285714,0.1,Positivo
972,Joe Botrous,"I like the concept but it is very complicated, specially entering recurring tasks or editing.",0.785714285714286,-0.146428571428571,Negativo
973,OM GAmes2.0,"Really ,push notifications and notifications in general as a premium feature in a to do app....i know you need to make some buck out of this masterpiece, but did you really had to restrict the feature people use to do list apps for.",0.3,0.15,Positivo
974,ghia racaza,"cant use for reminders so what, good is this app for?",0.6,0.7,Positivo
975,George Kokoras,Requires sign in. Lol no.,0.7,0.8,Positivo
976,Johanne Parsons,"On free version can't even set a specify time for a task (can only set a date), nor set a reminder. What's the point of a to do list app without these functions? Uninstalled.",0.9,0.2,Positivo
977,Yugal Kishore,"Need to pay $36 for gerring reminders, the most basic feature of a to-do app. It's like ordering the most expensive gourmet dish at a 5 star hotel and then the hotelier asking for additional money to add salt to the food. LOL. Better to use Microsoft to do and lot of others!",0.504166666666667,0.320833333333333,Positivo
978,Geeky Noob,This app is a joke They want you to pay for simple feature like reminder whats the purpose of free app then make it all paid,0.578571428571429,0.2,Positivo
979,Anubhav Sharma,No reminder alert for free version.,0.8,0.4,Positivo
980,debasish patra,Why the heck do i need to log in with my credentials for this app.. what dev.. you guys think i need to keep a record of what tasks i completed earlier in life and i will be very happy to do that. Ridiculous.. uninstalled.. just needed a to do list app as simple as that.,0.714285714285714,0.166666666666667,Positivo
981,Barry Kramer,? notifications $,0,0,Neutral
982,Sarah Carvellas,"Not intuitive. I swear items have disappeared. If you want to see what you have already done, you have to pay for premium. No thanks. Back to using Keep.",0.1,-0.05,Negativo
983,pratheep kumar,Not so great app apart from its natural language input. Only recently added kanban view but lacks any basic requirements like reminders in the free version. Also the android widget hangs almost always. Never gets updated.,0.554166666666667,0.216666666666667,Positivo
984,Imran Main,Very bad app does not work,0.866666666666667,-0.91,Negativo
985,Leon Botha,"Via Google assistant, not good. I get the feeling from the current reviews that people are using the app and not Google Assistant. My first experience via Google Assistant has been horrible to say the least. The voice assistant in this app he's badly programmed and kept on misunderstanding what I was trying to do as simple as create a task, complete a task, read task list. It was very difficult to know when to talk as the voice just kept continuing so one had to wait until it completes.",0.573015873015873,-0.294444444444444,Negativo
986,Yudhish Condoor,"I didn't get even the access to add lables and reminder which done for free by many others. I look forward for doist to include at least lables and reminders with the free plan. I really loved but without the mentioned features in the free plan, I don't want to make it my to do list app.",0.683333333333333,0.35,Positivo
987,anurag srivastava,All functionality comes with premium account only... Shud have more flexibility for those who are looking for free version,0.766666666666667,0.3,Positivo
988,Stephen Sherk,"Good design but when you uncheck items on a list it doesn't put them back into their original order, making it pretty much useless.",0.51,0.165,Positivo
989,Herbert,"Reminders are a PREMIUM feature for some ungodly reason. They are a must for a todo app, what's point of writing it down if you keep FORGETTING it?!",0.288888888888889,-0.194444444444444,Negativo
990,Martyn Smith,Data-mining rubbish,0,0,Neutral
991,John Healty Christian,"It is reliable. The app itself is great. I give one star for the price only. Condering my phone have ""reminder"" app that is free and built in. This app is really just ""burning"" my money. Thanks but no thanks.",0.525,0.25,Positivo
992,Elise in the Attic,Downloaded the app and added a bunch of items and a couple of categories. Opened it back up a few hours later and everything is gone.,0.0333333333333333,-0.0666666666666667,Negativo
993,Pete Pizzati,ridiculously complicated,1,-0.5,Negativo
994,Mordechai Jonez,Spam,0,0,Neutral
995,?????? ?????,"For sure, this app is good enough, but! After a year of usage they added reminder feature to a premium access. Without reminders your app is useless. Thanks a lot. Even comments went to premium. Completely useless app.",0.431481481481482,0.0666666666666667,Positivo
996,Keith Fischer,This app does not work on my smartwatch. I am not able to log in.,0.625,-0.25,Negativo
997,David Thrift,"Starting out this app was ok, but then I started noticing how limited this is for the free version. Only 10 projects, and where did my completed tasks go? Those should not disappear until I manually delete them. A week into using this, and the workflow I was beginning to establish has been interrupted because my completed tasks are no longer showing up. These are recurring tasks I do daily. I don't know if this is normal for this app unless a task is specifically set for ""daily"", but it's lame!",0.438095238095238,0.0392857142857143,Positivo
998,Ritu K,"Extremely complicated to use. can't understand a thing. good app, but it needs a whole tutorial because it does so much",0.55,0.15,Positivo
999,Telliax,"Keeps spamming your email (even after you uninstall the app) with marketing emails. No, I don't want your app, I did not like it, I did not subscribe to you email subscriptions, get lost",0,0,Neutral
